attempt_id,user_id,created_at,is_synthetic,target_score,next_percentage,next_pass,previous_score,previous_percentage,previous_2_attempt_avg,previous_3_attempt_avg,previous_5_attempt_avg,overall_previous_avg,median_previous_score,best_previous_score,worst_previous_score,score_range,score_std,ewma_03,ewma_05,recent_score_trend,long_term_score_trend,recent_vs_overall_average,improvement_from_first_attempt,rolling_slope_3,rolling_slope_5,consecutive_improvements,consecutive_declines,total_passes,total_failures,historical_pass_rate,recent_3_pass_rate,consecutive_passes,consecutive_failures,attempt_order_by_user,total_previous_attempts,attempts_last_7_days,attempts_last_14_days,attempts_last_30_days,average_days_between_attempts,time_gap_std,days_since_previous_attempt,days_since_first_attempt,attempt_frequency,previous_easy_count,previous_medium_count,previous_hard_count,previous_hard_ratio,previous_average_easy_score,previous_average_medium_score,previous_average_hard_score,difficulty_transition_delta,difficulty_easy,difficulty_medium,difficulty_hard,unique_videos_seen,total_previous_video_interactions,repeated_video_ratio,number_of_videos_in_recent_attempts
933,27,2026-07-14 16:14:09.063562,1,14,35.0,0,19.0,47.5,46.25,44.166666666666664,44.166666666666664,44.166666666666664,45.0,47.5,40.0,7.5,3.818813079129867,43.3,45.0,2.5,7.5,2.0833333333333357,7.5,3.7500000000000044,3.7500000000000044,2,0,0,3,0.0,0.0,0,3,4,3,2,3,3,3.729166666666667,0.9722718241315031,1.3333333333333333,8.791666666666666,0.30638297872340425,3,0,0,0.0,44.166666666666664,44.166666666666664,44.166666666666664,2.0,0,0,1,2,3,0.33333333333333337,1
934,27,2026-07-17 21:14:09.063562,1,18,36.0,0,14.0,35.0,41.25,42.5,41.875,41.875,42.5,47.5,35.0,12.5,5.543389456520863,40.809999999999995,40.0,-12.5,-5.0,-0.625,-5.0,-4.9999999999999964,-4.9999999999999964,0,1,0,4,0.0,0.0,0,4,5,4,2,4,4,2.930555555555556,1.5446667505874434,3.2083333333333335,12.0,0.3076923076923077,3,0,1,0.25,44.166666666666664,41.875,35.0,-1.0,0,1,0,3,4,0.25,1
935,27,2026-07-21 04:14:09.063562,1,11,44.0,0,18.0,36.0,35.5,39.5,40.7,40.7,40.0,47.5,35.0,12.5,5.472659317004851,39.36699999999999,38.0,1.0,-4.0,-5.200000000000003,-4.0,-5.75,-1.8,1,0,0,5,0.0,0.0,0,5,6,5,2,4,5,3.0000000000000004,1.268839510617361,3.2916666666666665,15.291666666666666,0.30690537084398983,3,1,1,0.2,44.166666666666664,36.0,35.0,-1.0,1,0,0,3,5,0.4,1
936,27,2026-07-28 10:14:09.063562,1,17,42.5,0,11.0,44.0,40.0,38.333333333333336,41.5,41.25,42.0,47.5,35.0,12.5,5.076908508137604,40.75689999999999,41.0,8.0,4.0,-1.25,4.0,4.499999999999998,-1.3500000000000054,2,0,0,6,0.0,0.0,0,6,7,6,0,3,6,3.0583333333333336,1.1065618675278246,7.25,22.541666666666668,0.25486725663716814,4,1,1,0.16666666666666666,44.125,36.0,35.0,2.0,0,0,1,3,6,0.5,1
937,27,2026-07-30 18:14:09.063562,1,9,45.0,0,17.0,42.5,43.25,40.833333333333336,41.0,41.42857142857143,42.5,47.5,35.0,12.5,4.658581431335182,41.27982999999999,41.75,-1.5,2.5,1.8214285714285694,2.5,3.2500000000000004,-0.10000000000000289,0,1,0,7,0.0,0.0,0,7,8,7,1,3,7,3.7569444444444446,1.9768480570698248,2.3333333333333335,24.875,0.27053140096618356,4,1,2,0.2857142857142857,44.125,36.0,38.75,0.0,0,0,1,3,7,0.5714285714285714,1
939,28,2026-06-08 22:14:09.063617,1,15,37.5,0,9.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,0,1,1,0.0,0.0,7.208333333333333,7.208333333333333,0.12182741116751271,1,0,0,0.0,45.0,45.0,45.0,2.0,0,0,1,1,1,0.0,1
940,28,2026-06-11 02:14:09.063617,1,20,50.0,0,15.0,37.5,41.25,41.25,41.25,41.25,41.25,45.0,37.5,7.5,5.303300858899107,42.75,41.25,-7.5,-7.5,0.0,-7.5,0.0,0.0,0,1,0,2,0.0,0.0,0,2,3,2,1,2,2,7.208333333333333,0.0,2.1666666666666665,9.375,0.1927710843373494,1,0,1,0.5,45.0,41.25,37.5,-2.0,1,0,0,1,2,0.5,1
941,28,2026-06-12 10:14:09.063617,1,23,46.0,0,20.0,50.0,43.75,44.166666666666664,44.166666666666664,44.166666666666664,45.0,50.0,37.5,12.5,6.2915286960589585,44.925,45.625,12.5,5.0,-0.4166666666666643,5.0,2.4999999999999964,2.4999999999999964,1,0,0,3,0.0,0.0,0,3,4,3,2,3,3,4.6875,3.5649966884821773,1.3333333333333333,10.708333333333334,0.25622775800711745,2,0,1,0.3333333333333333,47.5,44.166666666666664,37.5,1.0,0,1,0,2,3,0.33333333333333337,1
942,28,2026-06-15 14:14:09.063617,1,22,44.0,0,23.0,46.0,48.0,44.5,44.625,44.625,45.5,50.0,37.5,12.5,5.218157401484423,45.247499999999995,45.8125,-4.0,1.0,3.375,1.0,4.25,4.25,0,1,0,4,0.0,0.0,0,4,5,4,3,4,4,3.5694444444444446,3.17879621403612,3.1666666666666665,13.875,0.2689075630252101,2,1,1,0.25,47.5,46.0,37.5,1.0,0,0,1,3,4,0.25,1
943,28,2026-06-18 18:14:09.063617,1,13,52.0,0,22.0,44.0,45.0,46.666666666666664,44.5,44.5,45.0,50.0,37.5,12.5,4.527692569068709,44.87325,44.90625,-2.0,-1.0,0.5,-1.0,-3.000000000000002,0.6499999999999941,0,2,0,5,0.0,0.0,0,5,6,5,2,4,5,3.46875,2.6032776260222708,3.1666666666666665,17.041666666666668,0.27713625866050806,2,1,2,0.4,47.5,46.0,40.75,-1.0,0,1,0,3,5,0.4,1
945,29,2026-03-25 09:14:09.063659,1,25,50.0,0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,3.0833333333333335,3.0833333333333335,0.24489795918367344,1,0,0,0.0,50.0,50.0,50.0,2.0,0,0,1,1,1,0.0,1
946,29,2026-03-29 11:14:09.063659,1,12,60.0,0,25.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,2,3,2,1,2,2,3.0833333333333335,0.0,4.083333333333333,7.166666666666667,0.24489795918367344,1,0,1,0.5,50.0,50.0,50.0,-1.0,0,1,0,1,2,0.5,1
947,29,2026-03-30 12:14:09.063659,1,17,56.67,0,12.0,60.0,55.0,53.333333333333336,53.333333333333336,53.333333333333336,50.0,60.0,50.0,10.0,5.773502691896258,53.0,55.0,10.0,10.0,1.6666666666666643,10.0,4.999999999999993,4.999999999999993,1,0,0,3,0.0,0.0,0,3,4,3,2,3,3,3.583333333333333,0.7071067811865472,1.0416666666666667,8.208333333333334,0.32579185520361986,1,1,1,0.3333333333333333,50.0,60.0,50.0,-1.0,1,0,0,2,3,0.33333333333333337,1
948,29,2026-04-01 14:14:09.063659,1,28,56.0,0,17.0,56.67,58.335,55.55666666666667,54.167500000000004,54.167500000000004,53.335,60.0,50.0,10.0,5.000555802441698,54.101,55.835,-3.3299999999999983,6.670000000000002,4.167499999999997,6.670000000000002,3.335000000000002,3.335000000000002,0,1,0,4,0.0,0.0,0,4,5,4,2,4,4,2.7361111111111107,1.5502762597296913,2.0833333333333335,10.291666666666666,0.3542435424354244,2,1,1,0.25,53.335,60.0,50.0,1.0,0,1,0,2,4,0.5,1
949,29,2026-04-02 17:14:09.063659,1,32,64.0,0,28.0,56.0,56.335,57.55666666666667,54.534000000000006,54.534000000000006,56.0,60.0,50.0,10.0,4.407468661261246,54.6707,55.917500000000004,-0.6700000000000017,6.0,1.8009999999999948,6.0,-1.9999999999999971,1.866999999999998,0,2,0,5,0.0,0.0,0,5,6,5,3,5,5,2.5729166666666665,1.3071982868375827,1.125,11.416666666666666,0.4026845637583893,2,2,1,0.2,53.335,58.0,50.0,-1.0,1,0,0,3,5,0.4,1
951,30,2026-03-26 07:14:09.063701,1,15,37.5,0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.0833333333333333,1.0833333333333333,0.4800000000000001,0,1,0,0.0,32.0,32.0,32.0,-1.0,1,0,0,1,1,0.0,1
952,30,2026-04-02 10:14:09.063701,1,7,35.0,0,15.0,37.5,34.75,34.75,34.75,34.75,34.75,37.5,32.0,5.5,3.8890872965260113,33.65,34.75,5.5,5.5,0.0,5.5,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,0,2,2,1.0833333333333333,0.0,7.125,8.208333333333334,0.21719457013574658,1,1,0,0.0,37.5,32.0,34.75,2.0,0,0,1,1,2,0.5,1
953,30,2026-04-04 13:14:09.063701,1,20,50.0,0,7.0,35.0,36.25,34.833333333333336,34.833333333333336,34.833333333333336,35.0,37.5,32.0,5.5,2.753785273643051,34.05499999999999,34.875,-2.5,3.0,1.4166666666666643,3.0,1.4999999999999964,1.4999999999999964,0,1,0,3,0.0,0.0,0,3,4,3,1,3,3,4.104166666666667,4.272103469668725,2.125,10.333333333333334,0.2647058823529412,1,1,1,0.3333333333333333,37.5,32.0,35.0,-2.0,1,0,0,2,3,0.33333333333333337,1
954,30,2026-04-05 16:14:09.063701,1,23,46.0,0,20.0,50.0,42.5,40.833333333333336,38.625,38.625,36.25,50.0,32.0,18.0,7.9096460097781875,38.838499999999996,42.4375,15.0,18.0,3.875,18.0,6.25,6.25,1,0,0,4,0.0,0.0,0,4,5,4,2,4,4,3.4444444444444446,3.2297266539537457,1.125,11.458333333333334,0.3210702341137124,2,1,1,0.25,43.75,32.0,35.0,2.0,0,0,1,2,4,0.5,1
955,30,2026-04-10 19:14:09.063701,1,10,50.0,0,23.0,46.0,48.0,43.666666666666664,40.1,40.1,37.5,50.0,32.0,18.0,7.602631123499285,40.98694999999999,44.21875,-4.0,14.0,7.899999999999999,14.0,5.499999999999997,4.049999999999995,0,1,0,5,0.0,0.0,0,5,6,5,2,3,5,2.8645833333333335,2.8808063348460076,5.125,16.583333333333332,0.2843601895734597,2,1,2,0.4,43.75,32.0,40.5,0.0,0,0,1,2,5,0.6,1
957,31,2026-05-04 04:14:09.063744,1,10,40.0,0,8.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,5.083333333333333,5.083333333333333,0.16438356164383564,0,1,0,0.0,40.0,40.0,40.0,0.0,0,1,0,1,1,0.0,1
958,31,2026-05-09 12:14:09.063744,1,9,45.0,0,10.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,2,3,2,1,2,2,5.083333333333333,0.0,5.333333333333333,10.416666666666666,0.17518248175182483,0,2,0,0.0,40.0,40.0,40.0,0.0,0,1,0,1,2,0.5,1
959,31,2026-05-12 14:14:09.063744,1,10,50.0,0,9.0,45.0,42.5,41.666666666666664,41.666666666666664,41.666666666666664,40.0,45.0,40.0,5.0,2.8867513459481287,41.5,42.5,5.0,5.0,0.8333333333333357,5.0,2.4999999999999982,2.4999999999999982,1,0,0,3,0.0,0.0,0,3,4,3,1,3,3,5.208333333333333,0.1767766952966369,3.0833333333333335,13.5,0.20689655172413793,0,3,0,0.0,41.666666666666664,41.666666666666664,41.666666666666664,0.0,0,1,0,2,3,0.33333333333333337,1
960,31,2026-05-14 16:14:09.063744,1,26,52.0,0,10.0,50.0,47.5,45.0,43.75,43.75,42.5,50.0,40.0,10.0,4.7871355387816905,44.05,46.25,5.0,10.0,3.75,10.0,5.0000000000000036,5.0000000000000036,2,0,0,4,0.0,0.0,0,4,5,4,2,3,4,4.5,1.2332207155790615,2.0833333333333335,15.583333333333334,0.24120603015075373,0,4,0,0.0,43.75,43.75,43.75,-1.0,1,0,0,2,4,0.5,1
961,31,2026-05-19 00:14:09.063744,1,26,52.0,0,26.0,52.0,51.0,49.0,45.4,45.4,45.0,52.0,40.0,12.0,5.549774770204643,46.434999999999995,49.125,2.0,12.0,5.600000000000001,12.0,3.499999999999992,3.3999999999999972,3,0,0,5,0.0,0.0,0,5,6,5,2,3,5,3.8958333333333335,1.5728821740147392,4.333333333333333,19.916666666666668,0.2390438247011952,1,4,0,0.0,52.0,43.75,45.4,0.0,1,0,0,2,5,0.6,1
962,31,2026-05-21 05:14:09.063744,1,16,53.33,0,26.0,52.0,52.0,51.333333333333336,47.8,46.5,47.5,52.0,40.0,12.0,5.648008498577175,48.104499999999994,50.5625,0.0,12.0,5.5,12.0,0.9999999999999986,3.0999999999999974,0,0,0,6,0.0,0.0,0,6,7,6,2,4,6,3.9833333333333334,1.3761358944522883,2.2083333333333335,22.125,0.2594594594594595,2,4,0,0.0,52.0,43.75,46.5,2.0,0,0,1,3,6,0.5,1
964,32,2026-03-13 05:14:09.063795,1,16,64.0,0,28.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,3.2083333333333335,3.2083333333333335,0.23762376237623759,0,1,0,0.0,56.0,56.0,56.0,-1.0,1,0,0,1,1,0.0,1
965,32,2026-03-18 08:14:09.063795,1,15,60.0,0,16.0,64.0,60.0,60.0,60.0,60.0,60.0,64.0,56.0,8.0,5.656854249492381,58.39999999999999,60.0,8.0,8.0,0.0,8.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,3.2083333333333335,0.0,5.125,8.333333333333334,0.21428571428571427,1,1,0,0.0,64.0,56.0,60.0,1.0,0,1,0,2,2,0.0,1
966,32,2026-03-22 13:14:09.063795,1,13,65.0,0,15.0,60.0,62.0,60.0,60.0,60.0,60.0,64.0,56.0,8.0,4.0,58.87999999999999,60.0,-4.0,4.0,2.0,4.0,1.9999999999999971,1.9999999999999971,0,1,0,3,0.0,0.0,0,3,4,3,1,3,3,4.166666666666667,1.355287997274216,4.208333333333333,12.541666666666666,0.22153846153846155,1,2,0,0.0,64.0,58.0,60.0,0.0,0,1,0,2,3,0.33333333333333337,1
967,32,2026-03-27 22:14:09.063795,1,20,66.67,0,13.0,65.0,62.5,63.0,61.25,61.25,62.0,65.0,56.0,9.0,4.112987559751022,60.71599999999999,62.5,5.0,9.0,1.25,9.0,0.4999999999999993,0.4999999999999993,1,0,0,4,0.0,0.0,0,4,5,4,1,2,4,4.180555555555556,0.9586352181520775,5.375,17.916666666666668,0.21145374449339205,1,3,0,0.0,64.0,60.333333333333336,61.25,0.0,0,1,0,2,4,0.5,1
968,32,2026-03-30 03:14:09.063795,1,29,72.5,1,20.0,66.67,65.83500000000001,63.89000000000001,62.334,62.334,64.0,66.67,56.0,10.670000000000002,4.308454479276763,62.50219999999999,64.58500000000001,1.6700000000000017,10.670000000000002,3.5010000000000048,10.670000000000002,3.334999999999993,2.233999999999997,2,0,0,5,0.0,0.0,0,5,6,5,1,3,5,4.479166666666667,0.98454492213596,2.2083333333333335,20.125,0.23668639053254437,1,4,0,0.0,64.0,61.917500000000004,62.334,-1.0,1,0,0,2,5,0.6,1
969,32,2026-04-06 11:14:09.063795,1,38,76.0,1,29.0,72.5,69.58500000000001,68.05666666666667,65.634,64.02833333333334,64.5,72.5,56.0,16.5,5.663463310260487,65.50153999999999,68.5425,5.829999999999998,16.5,5.556666666666672,16.5,3.7500000000000058,2.3669999999999907,3,0,1,5,0.16666666666666666,0.3333333333333333,1,0,7,6,0,2,6,4.025,1.326021618727739,7.333333333333333,27.458333333333332,0.2108345534407028,2,4,0,0.0,68.25,61.917500000000004,64.02833333333334,1.0,0,1,0,2,6,0.6666666666666667,1
971,33,2026-05-28 05:14:09.063846,1,12,40.0,0,18.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,4.125,4.125,0.1951219512195122,0,1,0,0.0,36.0,36.0,36.0,0.0,0,1,0,1,1,0.0,1
972,33,2026-05-29 06:14:09.063846,1,19,47.5,0,12.0,40.0,38.0,38.0,38.0,38.0,38.0,40.0,36.0,4.0,2.8284271247461903,37.2,38.0,4.0,4.0,0.0,4.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,4.125,0.0,1.0416666666666667,5.166666666666667,0.3243243243243243,0,2,0,0.0,38.0,38.0,38.0,0.0,0,1,0,1,2,0.5,1
973,33,2026-05-30 09:14:09.063846,1,15,50.0,0,19.0,47.5,43.75,41.166666666666664,41.166666666666664,41.166666666666664,40.0,47.5,36.0,11.5,5.838093296045665,40.29,42.75,7.5,11.5,2.5833333333333357,11.5,5.749999999999996,5.749999999999996,2,0,0,3,0.0,0.0,0,3,4,3,3,3,3,2.5833333333333335,2.1802459086585215,1.125,6.291666666666667,0.4114285714285714,0,3,0,0.0,41.166666666666664,41.166666666666664,41.166666666666664,0.0,0,1,0,1,3,0.6666666666666667,1
974,33,2026-06-01 10:14:09.063846,1,13,52.0,0,15.0,50.0,48.75,45.833333333333336,43.375,43.375,43.75,50.0,36.0,14.0,6.498397238293967,43.202999999999996,46.375,2.5,14.0,5.375,14.0,4.9999999999999964,4.9999999999999964,3,0,0,4,0.0,0.0,0,4,5,4,3,4,4,2.0972222222222223,1.7566013059735974,2.0416666666666665,8.333333333333334,0.42857142857142855,0,4,0,0.0,43.375,43.375,43.375,-1.0,1,0,0,2,4,0.5,1
975,33,2026-06-02 13:14:09.063846,1,11,44.0,0,13.0,52.0,51.0,49.833333333333336,45.1,45.1,47.5,52.0,36.0,16.0,6.822756041366275,45.842099999999995,49.1875,2.0,16.0,5.899999999999999,16.0,2.2499999999999982,4.199999999999998,4,0,0,5,0.0,0.0,0,5,6,5,4,5,5,2.0833333333333335,1.4345279259639283,1.125,9.458333333333334,0.4780876494023904,1,4,0,0.0,52.0,43.375,45.1,2.0,0,0,1,3,5,0.4,1
977,34,2026-05-28 07:14:09.063890,1,8,40.0,0,11.0,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,0.0,0.0,36.67,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,5.333333333333333,5.333333333333333,0.15789473684210528,0,1,0,0.0,36.67,36.67,36.67,-1.0,1,0,0,1,1,0.0,1
978,34,2026-05-29 14:14:09.063890,1,12,40.0,0,8.0,40.0,38.335,38.335,38.335,38.335,38.335,40.0,36.67,3.3299999999999983,2.354665581351202,37.669,38.335,3.3299999999999983,3.3299999999999983,0.0,3.3299999999999983,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,5.333333333333333,0.0,1.2916666666666667,6.625,0.26229508196721313,1,1,0,0.0,40.0,36.67,38.335,0.0,1,0,0,2,2,0.0,1
979,34,2026-06-05 23:14:09.063890,1,16,40.0,0,12.0,40.0,40.0,38.89,38.89,38.89,40.0,40.0,36.67,3.3299999999999983,1.9225763964014528,38.3683,39.167500000000004,0.0,3.3299999999999983,1.1099999999999994,3.3299999999999983,1.6649999999999987,1.6649999999999987,0,0,0,3,0.0,0.0,0,3,4,3,0,3,3,3.3125,2.857889907295629,7.375,14.0,0.2,2,1,0,0.0,40.0,36.67,38.89,1.0,0,1,0,2,3,0.33333333333333337,1
980,34,2026-06-08 01:14:09.063890,1,11,44.0,0,16.0,40.0,40.0,40.0,39.167500000000004,39.167500000000004,40.0,40.0,36.67,3.3299999999999983,1.6649999999999991,38.85781,39.58375,0.0,3.3299999999999983,0.832499999999996,3.3299999999999983,3.17764371615651e-15,3.17764371615651e-15,0,0,0,4,0.0,0.0,0,4,5,4,1,3,4,4.666666666666667,3.0959763313766535,2.0833333333333335,16.083333333333332,0.23414634146341465,2,2,0,0.0,40.0,38.335,39.167500000000004,0.0,0,1,0,3,4,0.25,1
981,34,2026-06-09 04:14:09.063890,1,13,43.33,0,11.0,44.0,42.0,41.333333333333336,40.134,40.134,40.0,44.0,36.67,7.329999999999998,2.5980338719885845,40.400467,41.791875000000005,4.0,7.329999999999998,1.8659999999999997,7.329999999999998,1.9999999999999956,1.466,1,0,0,5,0.0,0.0,0,5,6,5,2,4,5,4.020833333333333,2.8387407549957913,1.125,17.208333333333332,0.2745995423340961,2,3,0,0.0,40.0,40.223333333333336,40.134,1.0,0,0,1,3,5,0.4,1
982,34,2026-06-11 10:14:09.063890,1,12,48.0,0,13.0,43.33,43.665,42.443333333333335,41.465999999999994,40.666666666666664,40.0,44.0,36.67,7.329999999999998,2.6650003126954154,41.2793269,42.5609375,-0.6700000000000017,6.659999999999997,2.998333333333335,6.659999999999997,1.6649999999999971,1.065999999999996,0,1,0,6,0.0,0.0,0,6,7,6,3,4,6,3.4416666666666664,2.7786699955994134,2.25,19.458333333333332,0.29327902240325865,2,3,1,0.16666666666666666,40.0,40.223333333333336,43.33,-2.0,1,0,0,3,6,0.5,1
983,34,2026-06-13 14:14:09.063890,1,14,46.67,0,12.0,48.0,45.665,45.10999999999999,43.065999999999995,41.714285714285715,40.0,48.0,36.67,11.329999999999998,3.6879617547856838,43.295528829999995,45.28046875,4.670000000000002,11.329999999999998,3.950714285714284,11.329999999999998,1.999999999999991,1.932999999999995,1,0,0,7,0.0,0.0,0,7,8,7,3,4,7,3.2430555555555554,2.5324856951809807,2.1666666666666665,21.625,0.30939226519337015,3,3,1,0.14285714285714285,42.666666666666664,40.223333333333336,43.33,1.0,0,1,0,3,7,0.5714285714285714,1
984,34,2026-06-18 21:14:09.063890,1,16,53.33,0,14.0,46.67,47.335,46.0,44.4,42.33375,41.665,48.0,36.67,11.329999999999998,3.837699971523122,44.30787018099999,45.975234375,-1.3299999999999983,10.0,5.001249999999999,10.0,1.6699999999999988,1.733999999999999,0,1,0,8,0.0,0.0,0,8,9,8,1,5,8,3.0892857142857144,2.3473572328974512,5.291666666666667,26.916666666666668,0.28656716417910444,3,4,1,0.125,42.666666666666664,41.835,43.33,-1.0,1,0,0,3,8,0.625,1
985,34,2026-06-21 03:14:09.063890,1,10,50.0,0,16.0,53.33,50.0,49.333333333333336,47.065999999999995,43.55555555555556,43.33,53.33,36.67,16.659999999999997,5.130519250307689,47.01450912669999,49.6526171875,6.659999999999997,16.659999999999997,6.444444444444443,16.659999999999997,2.6649999999999987,2.1999999999999975,1,0,0,9,0.0,0.0,0,9,10,9,1,5,9,3.364583333333334,2.308514906044267,2.25,29.166666666666668,0.2983425414364641,4,4,1,0.1111111111111111,45.332499999999996,41.835,43.33,1.0,0,1,0,3,9,0.6666666666666667,1
987,35,2026-07-01 14:14:09.063955,1,32,64.0,0,24.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.375,1.375,0.42105263157894735,0,1,0,0.0,60.0,60.0,60.0,0.0,0,1,0,1,1,0.0,1
988,35,2026-07-03 15:14:09.063955,1,38,76.0,1,32.0,64.0,62.0,62.0,62.0,62.0,62.0,64.0,60.0,4.0,2.8284271247461903,61.2,62.0,4.0,4.0,0.0,4.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.375,0.0,2.0416666666666665,3.4166666666666665,0.45283018867924535,0,2,0,0.0,62.0,62.0,62.0,-1.0,1,0,0,2,2,0.0,1
989,35,2026-07-04 18:14:09.063955,1,35,70.0,1,38.0,76.0,70.0,66.66666666666667,66.66666666666667,66.66666666666667,64.0,76.0,60.0,16.0,8.326663997864532,65.64,69.0,12.0,16.0,3.3333333333333286,16.0,8.000000000000002,8.000000000000002,2,0,1,2,0.3333333333333333,0.3333333333333333,1,0,4,3,3,3,3,1.7083333333333333,0.47140452079103157,1.125,4.541666666666667,0.5413533834586466,1,2,0,0.0,76.0,62.0,66.66666666666667,0.0,1,0,0,2,3,0.33333333333333337,1
990,35,2026-07-05 19:14:09.063955,1,35,70.0,1,35.0,70.0,73.0,70.0,67.5,67.5,67.0,76.0,60.0,16.0,7.0,66.94800000000001,69.5,-6.0,10.0,5.5,10.0,2.999999999999999,2.999999999999999,0,1,2,2,0.5,0.6666666666666666,2,0,5,4,4,4,4,1.5138888888888886,0.4738533919231105,1.0416666666666667,5.583333333333333,0.6075949367088608,2,2,0,0.0,73.0,62.0,67.5,1.0,0,1,0,2,4,0.5,1
991,35,2026-07-10 23:14:09.063955,1,18,72.0,1,35.0,70.0,70.0,72.0,68.0,68.0,70.0,76.0,60.0,16.0,6.164414002968976,67.8636,69.75,0.0,10.0,2.0,10.0,-3.000000000000002,2.599999999999992,0,0,3,2,0.6,1.0,3,0,6,5,2,5,5,1.3958333333333333,0.453254690891131,5.166666666666667,10.75,0.425531914893617,2,3,0,0.0,73.0,64.66666666666667,68.0,-1.0,1,0,0,2,5,0.6,1
993,36,2026-03-25 18:14:09.063998,1,18,60.0,0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,0,1,1,0.0,0.0,7.375,7.375,0.11940298507462686,0,0,1,1.0,50.0,50.0,50.0,-1.0,0,1,0,1,1,0.0,1
994,36,2026-03-29 03:14:09.063998,1,32,64.0,0,18.0,60.0,55.0,55.0,55.0,55.0,55.0,60.0,50.0,10.0,7.0710678118654755,53.0,55.0,10.0,10.0,0.0,10.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,7.375,0.0,3.375,10.75,0.1702127659574468,0,1,1,0.5,55.0,60.0,50.0,0.0,0,1,0,1,2,0.5,1
995,36,2026-04-01 12:14:09.063998,1,17,68.0,0,32.0,64.0,62.0,58.0,58.0,58.0,60.0,64.0,50.0,14.0,7.211102550927978,56.3,59.5,4.0,14.0,4.0,14.0,7.0,7.0,2,0,0,3,0.0,0.0,0,3,4,3,2,2,3,5.375,2.8284271247461903,3.375,14.125,0.19834710743801653,0,2,1,0.3333333333333333,58.0,62.0,50.0,0.0,0,1,0,2,3,0.33333333333333337,1
996,36,2026-04-05 17:14:09.063998,1,17,68.0,0,17.0,68.0,66.0,64.0,60.5,60.5,62.0,68.0,50.0,18.0,7.724420150837645,59.809999999999995,63.75,4.0,18.0,5.5,18.0,3.999999999999991,3.999999999999991,3,0,0,4,0.0,0.0,0,4,5,4,1,3,4,4.708333333333333,2.309401076758503,4.208333333333333,18.333333333333332,0.20689655172413796,0,3,1,0.25,60.5,64.0,50.0,0.0,0,1,0,2,4,0.5,1
997,36,2026-04-13 03:14:09.063998,1,17,68.0,0,17.0,68.0,68.0,66.66666666666667,62.0,62.0,64.0,68.0,50.0,18.0,7.483314773547883,62.266999999999996,65.875,0.0,18.0,6.0,18.0,1.9999999999999878,4.400000000000002,0,0,0,5,0.0,0.0,0,5,6,5,0,2,5,4.583333333333333,1.9021187017522212,7.416666666666667,25.75,0.18691588785046728,0,4,1,0.2,62.0,65.0,50.0,1.0,0,0,1,2,5,0.6,1
